title,author,date,headline,image,url
Airlines Could Increase Ticket Prices After COVID-19 Lockdown,Nejra Kravic,"Apr 28, 2020","European and American carriers are looking into alternative ways of flying passengers, including social distancing measures that would significantly raise the prices of tickets. ",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Airlines-Could-Increase-Ticket-Prices-After-COVID-19-Lockdown-1-681x383.jpg,https://www.moroccoworldnews.com/2020/04/300961/airlines-could-increase-ticket-prices-after-covid-19-lockdown/
Moroccan Women: Unsung Pioneers in Morocco and Beyond,Abdellah Boussouf,"Apr 28, 2020","I was frustrated at a video of a man from an Arab country, who claims to be a journalist, in which he attacks Morocco and the Moroccan people.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Moroccan-Women-Unsung-Pioneers-in-Morocco-and-Beyond.jpg,https://www.moroccoworldnews.com/2020/04/300955/moroccan-women-unsung-leaders-of-advancement-in-europe-and-morocco/
Moroccan Expert Joins UNESCO Panel on Artificial Intelligence Ethics,Hamza Guessous,"Apr 28, 2020","UNESCO Director-General Audrey Azoulay selected Fatima Roumate, along with 23 other experts, to discuss the social, economic, and cultural challenges of artificial intelligence.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Moroccan-Expert-Joins-UNESCO-Panel-on-Artificial-Intelligence-Ethics-681x426.jpg,https://www.moroccoworldnews.com/2020/04/300952/moroccan-expert-joins-unesco-panel-on-artificial-intelligence-ethics/
Thousands of Moroccans Sign Petition Against Bill on Social Network Use,Safaa Kasraoui,"Apr 28, 2020","At the time of writing more than 10,117 people have signed the petition, including public figures.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Thousands-of-Moroccans-Sign-Petition-Against-Bill-on-Social-Network-Use-681x376.png,https://www.moroccoworldnews.com/2020/04/300943/thousands-of-moroccans-sign-petition-against-bill-on-social-network-use/
Swiss Laboratory Hopes to Release COVID-19 Vaccine in October,Taha Mebtoul,"Apr 28, 2020","""Given the urgency of the coronavirus pandemic, we are talking about weeks, not months of approval procedures.”",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Martin-Bachmann-681x382.jpg,https://www.moroccoworldnews.com/2020/04/300939/300939/
"Morocco Records Increased Fishing Activity, Regular Supply to Markets",Yahia Hatim,"Apr 28, 2020","Moroccan markets have witnessed an increased demand on essential food products in the first days of Ramadan, but the supply can still cover citizens’ needs.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-Records-Increased-Fishing-Activities-Regular-Supply-to-Markets-681x454.jpg,https://www.moroccoworldnews.com/2020/04/300926/morocco-records-increased-fishing-activity-regular-supply-to-markets/
"Morocco Reports 132 New COVID-19 Cases, 83 Recoveries in 24 Hours",Yahia Hatim,"Apr 28, 2020","Morocco's recovery rate currently stands at 82.5%, exceeding the global recovery rate of 81%.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/1-2-1-681x410.jpg,https://www.moroccoworldnews.com/2020/04/300891/morocco-reports-132-new-covid-19-cases-83-recoveries-in-24-hours/
"Police Arrest Total of 76,907 People for Violating Morocco’s Lockdown",Safaa Kasraoui,"Apr 28, 2020",The country has been intensifying enforcement of its COVID-19 preventive measures to ensure the success of the state of emergency.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Police-Arrest-Total-of-76907-People-for-Violating-Morocco’s-Lockdown-681x436.jpg,https://www.moroccoworldnews.com/2020/04/300902/police-arrest-total-of-76907-people-for-violating-moroccos-lockdown/
HCP: Morocco’s Economy to Lose $2.89 Billion in First Half of...,Safaa Kasraoui,"Apr 28, 2020",The HCP note explained that the COVID-19 crisis has resulted in a decline in foreign demand from Morocco’s main trading partners.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco’s-Economy-to-Lose-2.89-Billion-in-First-Half-of-2020-681x383.jpg,https://www.moroccoworldnews.com/2020/04/300894/hcp-moroccos-economy-to-lose-2-89-billion-in-first-half-of-2020/
Trump Claims Suggestion to Ingest Disinfectants was ‘Sarcastic’,Kristen Gianaris,"Apr 28, 2020",The US president says he cannot imagine why there has been an increase in state emergency hotlines receiving calls about ingesting disinfectants to cure COVID-19.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Trump-Claims-Suggestion-to-Ingest-Disinfectants-was-‘Sarcastic’-681x383.jpg,https://www.moroccoworldnews.com/2020/04/300896/trump-claims-suggestion-to-ingest-disinfectants-was-sarcastic/
WHO Director Warns COVID-19 Pandemic is ‘Far From Over’,Taha Mebtoul,"Apr 28, 2020","“If we are not united, the virus will exploit the cracks between us and continue to create havoc,” the director-general of the World Health Organization said.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Tedros-Adhanom-Ghebreyesus-681x383.jpg,https://www.moroccoworldnews.com/2020/04/300887/who-director-warns-covid-19-pandemic-is-far-from-over/
Spain Plans New Repatriation Flight for Citizens Stranded in Morocco,Yahia Hatim,"Apr 28, 2020","Since Morocco suspended international flights and maritime routes, more than 9,500 stranded Spanish citizens traveled back to their country.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Spain-Plans-New-Repatriation-Flight-for-Citizens-Stranded-in-Morocco-681x511.jpg,https://www.moroccoworldnews.com/2020/04/300884/spain-plans-new-repatriation-flight-for-citizens-stranded-in-morocco/
El Othmani: COVID-19 Crisis Inspires a Socially Inclusive Morocco,Yahia Hatim,"Apr 28, 2020","According to El Othmani, the COVID-19 pandemic will drive unprecedented change in Morocco.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/El-Othmani-COVID-19-Crisis-Inspires-a-Socially-Inclusive-Morocco-1-681x454.jpg,https://www.moroccoworldnews.com/2020/04/300876/el-othmani-covid-19-crisis-inspires-a-socially-inclusive-morocco/
"US Ambassador, Embassy Staff Wish Moroccans Ramadan Kareem",Safaa Kasraoui,"Apr 28, 2020",The embassy has been sharing posts and videos to encourage people to stay home amid the COVID-19 pandemic.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/US-Ambassador-Embassy-Staff-Wish-Moroccans-Ramadan-Kareem-681x454.jpg,https://www.moroccoworldnews.com/2020/04/300875/us-ambassador-embassy-staff-wish-moroccans-ramadan-kareem/
EU to Support Distance Education in Morocco With €139 Million Grant,Safaa Kasraoui,"Apr 28, 2020",The EU previously injected its Moroccan assistance budget with an additional  €450 million to support the country in its fight against the COVID-19 pandemic.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/EU-to-Support-Distance-Education-in-Morocco-With-€139-Million-Grant-681x383.jpg,https://www.moroccoworldnews.com/2020/04/300872/eu-to-support-distance-education-in-morocco-with-e139-million-grant/
"Morocco Confirms 126 New COVID-19 Cases, 44 Recoveries",Safaa Kasraoui,"Apr 28, 2020",Head of Government Saad Eddine El Othmani said Morocco's health system is well equipped to face the health crisis.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-Confirms-126-New-COVID-19-Cases-44-Recoveries-681x410.jpg,https://www.moroccoworldnews.com/2020/04/300868/morocco-confirms-126-new-covid-19-cases-44-recoveries/
Morocco Tourism Office Launches ‘Ala Mantlakau’ Campaign,Jihad Dardar,"Apr 27, 2020","“I emphasize the necessity of the tourism sector to overcome this crisis with the least possible damage,"" said Adel El Fakir, the general director of the Moroccan National Tourism Office.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-Tourism-Office-Launches-‘Ala-Mantlakau’-Campaign-681x453.jpg,https://www.moroccoworldnews.com/2020/04/300861/morocco-tourism-office-launches-ala-mantlakau-campaign/
"Morocco Loans MAD 3.7 Billion to 9,000 Companies Impacted by COVID-19",Hamza Guessous,"Apr 27, 2020",The state granted loans specifically to companies with a turnover below MAD 500 million ($50 million).,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-Loans-MAD-3.7-Billion-to-9000-Companies-Impacted-by-COVID-19-681x454.jpg,https://www.moroccoworldnews.com/2020/04/300856/morocco-loans-mad-3-7-billion-to-9000-companies-impacted-by-covid-19/
Morocco to Provide COVID-19 Stipends to 4.3 Million Informal Workers,Hamza Guessous,"Apr 27, 2020","The stipend will be distributed from the Special Fund for the Management and Response to COVID-19, which collected MAD 32 billion as of April 24.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-to-Provide-COVID-19-Stipends-to-4.3-Million-Informal-Workers-681x454.jpg,https://www.moroccoworldnews.com/2020/04/300848/morocco-to-provide-covid-19-stipends-to-4-3-million-informal-workers/
"Ramadan Increases Food Demand in Moroccan Markets, Prices Remain Stable",Yahia Hatim,"Apr 27, 2020","Despite the COVID-19 crisis, the stable situation of Moroccan markets holds steady.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Ramadan-Increases-Food-Demand-in-Moroccan-Markets-Prices-Remain-Stable-1-681x453.jpg,https://www.moroccoworldnews.com/2020/04/300847/ramadan-increases-food-demand-in-moroccan-markets-prices-remain-stable/
Economy Minister: Morocco’s COVID-19 Special Fund Reached $3.2 Billion,Taha Mebtoul,"Apr 27, 2020",A sum of MAD 2 billion ($200 million) was already allocated to the health sector.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Mohammed-Benchaaboune-681x425.jpg,https://www.moroccoworldnews.com/2020/04/300841/economy-minister-moroccos-covid-19-special-fund-reached-3-2-billion/
Arab League to Hold Urgent Meeting on Israel’s Plans to Annex...,Morgan Hekking,"Apr 27, 2020",The chief of the Arab League has accused Israel of exploiting the COVID-19 crisis to make headway on illegal territorial gains.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Arab-League-to-Hold-Urgent-Meeting-on-Israel’s-Plans-to-Annex-West-Bank-681x386.jpg,https://www.moroccoworldnews.com/2020/04/300836/arab-league-to-hold-urgent-meeting-on-israels-plans-to-annex-west-bank/
"Global Military Expenditure Reaches $1.9 Trillion in 2019, US Accounts for...",Hamza Guessous,"Apr 27, 2020",A Swedish research institute predicts that the economic crisis caused by the COVID-19 pandemic will likely disrupt future military expenditures. ,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Global-Military-Expenditure-Reaches-1.9-trillion-in-2019-US-Accounts-38.jpg,https://www.moroccoworldnews.com/2020/04/300828/global-military-expenditure-reaches-1-9-trillion-in-2019-us-accounts-38/
Center in Madrid Distributes Ramadan Food Aid to Moroccan Diaspora,Safaa Kasraoui,"Apr 27, 2020",The campaign is in line with voluntary initiatives to support and assist the communities struggling to survive the impacts of the COVID-19 lockdown.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Center-in-Madrid-Distributes-Ramadan-Food-Aid-to-Moroccan-Diaspora-681x411.jpg,https://www.moroccoworldnews.com/2020/04/300819/center-in-madrid-distributes-ramadan-food-aid-to-moroccan-diaspora/
Morocco Reports 102 COVID-19 Recoveries in 24 Hours,Safaa Kasraoui,"Apr 27, 2020","Suspected cases whose test yielded negative results has reached 25,134.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-Reports-102-COVID-19-Recoveries-in-24-Hours.jpg,https://www.moroccoworldnews.com/2020/04/300813/morocco-reports-102-covid-19-recoveries-in-24-hours/
Credit Agricole Employees Donate $1.5 Million to Morocco’s COVID-19 Fund,Taha Mebtoul,"Apr 27, 2020",The special fund amassed more than MAD 33.7 billion ($3.3 billion) as of April 11.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Crédit-Agricole-Rabat-681x347.png,https://www.moroccoworldnews.com/2020/04/300805/credit-agricole-employees-donate-1-5-million-to-moroccos-covid-19-fund/
"Morocco, EU Discuss Prospects for Post-COVID-19 Partnership",Safaa Kasraoui,"Apr 27, 2020",Morocco plans a study with the EU to tackle the economic crisis resulting from COVID-19.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-EU-Discuss-Prospects-for-Post-COVID-19-Partnership.jpg,https://www.moroccoworldnews.com/2020/04/300802/morocco-eu-discuss-prospects-for-post-covid-19-partnership/
South Korea: Kim Jong-Un Is ‘Alive and Well’,Taha Mebtoul,"Apr 27, 2020","Kim Jong-Un had been staying in a seaside resort in Wonsan, in eastern North Korea, for two weeks.",https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Kim-Jong-Un.jpg,https://www.moroccoworldnews.com/2020/04/300797/south-korea-kim-jong-un-is-alive-and-well/
Netherlands Thanks Morocco for Helping Stranded Dutch Tourists Get Home,Safaa Kasraoui,"Apr 27, 2020",Dutch-Moroccan relations have hit a few rough patches in recent years.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Netherlands-Thanks-Morocco-for-Helping-Stranded-Dutch-Tourists-Get-Home.jpg,https://www.moroccoworldnews.com/2020/04/300783/netherlands-thanks-morocco-for-helping-stranded-dutch-tourists-get-home/
"Morocco’s COVID-19 Outbreak Is Decelerating, to Be Gone July 20",Yahia Hatim,"Apr 27, 2020",The study suggests that the COVID-19 pandemic has reached its peak in Morocco and is starting to “decelerate.”,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-to-Reach-97-of-Total-COVID-19-Case-Count-by-End-of-May-681x383.jpg,https://www.moroccoworldnews.com/2020/04/300770/morocco-to-reach-97-of-total-covid-19-case-count-by-end-of-may/
Moroccan Police Arrest 5 Suspects Laayoune Planning Migration by Sea,Zuza Nazaruk,"Apr 27, 2020",The suspects are currently being interrogated by a public prosecutor in order to reveal the extent of the criminal network they are involved in.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Moroccan-Police-Arrest-5-Suspects-Laayoune-Planning-Migration-by-Sea-681x453.jpg,https://www.moroccoworldnews.com/2020/04/300765/moroccan-police-arrest-5-suspects-laayoune-planning-migration-by-sea/
Moroccan Education Ministry Gives One Week off School,Safaa Kasraoui,"Apr 27, 2020",The ministry said they aim to give students and teachers the opportunity to rest and recommit to their mental and physical activities.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Moroccan-Education-Ministry-Gives-One-Week-off-School-681x383.jpg,https://www.moroccoworldnews.com/2020/04/300762/moroccan-education-ministry-gives-one-week-off-school/
"Morocco Reports 76 COVID-19 Recoveries, 50 New Cases",Safaa Kasraoui,"Apr 27, 2020",Today's number of recoveries is the highest since the outbreak of COVID-19 on March 2.,https://www.moroccoworldnews.com/wp-content/uploads/2020/04/Morocco-Reports-76-COVID-19-Recoveries-Just-50-New-Cases-681x454.jpg,https://www.moroccoworldnews.com/2020/04/300758/morocco-reports-76-covid-19-recoveries-just-50-new-cases/
